statement_id,band,tier,confidence,matched_ledger_ids,predicted_allocations,reason
269968235525,amber,scored,1.000,694346828391,USD_2022-09-10_ACC#00001_66912     0141601416115856641416RIGHT00         OFF TMH SEE FAMES SMILAX   BOLL      00115856641416RIGHT00         OFF TMH SEE EMEU S,"best global assignment on amount, date and reference agreement"
103905990863,amber,scored,1.000,522680823475,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5B8Y 088            JOQVY DE -ELUVIA SMILAX   GFG       VC0 32566D5B8Y 088            JOQVY DE -ELUVIA,"best global assignment on amount, date and reference agreement"
712706574363,amber,scored,1.000,45958469234,USD_2022-09-10_ACC#00001_66912     0606206062185703367600FALX817         MORIBUND VEXES WHUFF SMILAX   BOLL      00185703367600FALX817         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
648809605288,amber,scored,1.000,654197643365,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RGB 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RGB 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
669616447834,amber,scored,1.000,165547343334,USD_2022-09-10_ACC#00001_66912     0670806708184553214407GULA623         MORIBUND VEXES WHUFF SMILAX   BOLL      00184553214407GULA623         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
598074610202,amber,scored,1.000,380689094047,USD_2022-09-09_ACC#00001_66912     0250702507107998167666                ANDI SEMSEM ENQUIRE SMILAX   BOLL      00107998167666                ANDI SEMSEM WHIG BIG WOLD,"best global assignment on amount, date and reference agreement"
476273907036,amber,scored,1.000,243063671153,USD_2022-09-10_ACC#00001_66912     0147701477185980141477DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00185980141477DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
137359291853,amber,scored,1.000,409765367993,USD_2022-09-10_ACC#00001_66912     0670806708182694514409ATMA513         MORIBUND VEXES WHUFF SMILAX   BOLL      00182694514409ATMA513         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
643268519882,amber,scored,1.000,305144449813,USD_2022-09-10_ACC#00001_66912     0147701477185915841477BRAVI49         OFF TMH TIRO FAMES SMILAX   BOLL      00185915841477BRAVI49         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
721488878790,amber,scored,1.000,641833361393,USD_2022-09-10_ACC#00001_66912     0147701477189961241477DODOS59         IF TMH SEE FAMES SMILAX   BOLL      00189961241477DODOS59         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
450548960761,amber,scored,1.000,669329230130,USD_2022-09-10_ACC#00001_66912     0147701477185912141477UNDOG51         OFF TMH SEE FAMES SMILAX   BOLL      00185912141477UNDOG51         OFF TMH SEE EMEU S,"best global assignment on amount, date and reference agreement"
633064976786,amber,scored,1.000,514524933770,USD_2022-09-10_ACC#00001_66912     0156801568185590117661DOYST55         MORIBUND ROTENONES S SMILAX   BOLL      00185590117661DOYST55         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
423526454554,amber,scored,1.000,926330339243,USD_2022-09-10_ACC#00001_66912     0638106381189935688856AUG0676         MORIBUND VEXES WHUFF SMILAX   BOLL      00189935688856AUG0676         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
674956292636,amber,scored,1.000,576527409023,USD_2022-09-10_ACC#00001_66912     0670806708184553714407SCOTE98         MORIBUND ROTENONES S SMILAX   BOLL      00184553714407SCOTE98         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
500150978444,amber,scored,1.000,68922610170,USD_2022-09-10_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
261931169626,amber,scored,1.000,678388377632,USD_2022-09-10_ACC#00001_66912     0141601416136048141416DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00136048141416DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
27462841922,amber,scored,1.000,939358677202,USD_2022-09-10_ACC#00001_66912     0207602076182779413737KELD614         MORIBUND VEXES WHUFF SMILAX   BOLL      00182779413737KELD614         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
58312359355,amber,scored,1.000,763586825236,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
22330041037,amber,scored,1.000,904507860085,USD_2022-09-10_ACC#00001_66912     0150101501185698116038COCT514         MORIBUND ROTENONES S SMILAX   BOLL      00185698116038COCT514         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
958762086138,amber,scored,1.000,293554088449,USD_2022-09-10_ACC#00001_66912     0670806708184949814476SHOJI46         MORIBUND ROTENONES S SMILAX   BOLL      00184949814476SHOJI46         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
514640382979,amber,scored,1.000,862331089065,USD_2022-09-10_ACC#00001_66912     0141601416136775441416DOYST31         IF TMH SEE FAMES SMILAX   BOLL      00136775441416DOYST31         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
376128496146,amber,scored,1.000,377707368302,USD_2022-09-10_ACC#00001_66912     0670806708184535514476CHARE91         MORIBUND ROTENONES S SMILAX   BOLL      00184535514476CHARE91         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
352737088918,amber,scored,1.000,28888969874,USD_2022-09-10_ACC#00001_66912     0147701477185980141477DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00185980141477DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
81659407212,amber,scored,1.000,552361461246,USD_2022-09-10_ACC#00001_66912     0122001220182681912660AUG6516         MORIBUND ROTENONES S SMILAX   BOLL      00182681912660AUG6516         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
903496965348,amber,scored,1.000,118863703662,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RE3 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RE3 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
218431586637,amber,scored,1.000,280837471153,USD_2022-09-10_ACC#00001_66912     0141601416630143641416                IPL ODONTOLOGY WHUFF SMILAX   BOLL      VU630143641416                IPL ODONTOLOGY S FOMALHAUT,"best global assignment on amount, date and reference agreement"
597895277887,amber,scored,1.000,540543901849,USD_2022-09-10_ACC#00001_66912     0670806708184529214407BRAVI27         MORIBUND ROTENONES S SMILAX   BOLL      00184529214407BRAVI27         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
968166544911,amber,scored,1.000,536858121219,USD_2022-09-10_ACC#00001_66912     07194071940666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
780032099917,amber,scored,1.000,120055803215,USD_2022-09-10_ACC#00001_66912     0147701477185919041477HUBBA50         OFF TMH SEE FAMES SMILAX   BOLL      00185919041477HUBBA50         OFF TMH SEE EMEU S,"best global assignment on amount, date and reference agreement"
334181787242,amber,scored,1.000,172550296373,USD_2022-09-10_ACC#00001_66912     0670806708184547614476HUBBA32         MORIBUND ROTENONES S SMILAX   BOLL      00184547614476HUBBA32         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
819931956756,amber,scored,1.000,647241732718,USD_2022-08-21_ACC#00001_66912     0779507795 SMILAX   WAP,"best global assignment on amount, date and reference agreement"
168291021299,amber,scored,1.000,338354975737,USD_2022-09-10_ACC#00001_66912     0122001220184005912660AUG6579         MORIBUND VEXES WHUFF SMILAX   BOLL      00184005912660AUG6579         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
17664365768,amber,scored,1.000,871274902021,USD_2022-09-10_ACC#00001_66912     0976909769189428619262UNDOG35         MORIBUND ROTENONES S SMILAX   BOLL      00189428619262UNDOG35         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
79364511137,amber,scored,1.000,161885094424,USD_2022-09-10_ACC#00001_66912     0147701477189967141477BRAVI49         IF TMH SEE FAMES SMILAX   BOLL      00189967141477BRAVI49         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
251197013454,amber,scored,1.000,42290463760,USD_2022-09-10_ACC#00001_66912     0141601416115825241416RIGHT00         OFF TMH TIRO FAMES SMILAX   BOLL      00115825241416RIGHT00         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
693694719428,amber,scored,1.000,213056941118,USD_2022-09-10_ACC#00001_66912     0670806708184555614407CHARE55         MORIBUND ROTENONES S SMILAX   BOLL      00184555614407CHARE55         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
517365617261,amber,scored,1.000,668664598258,USD_2022-09-10_ACC#00001_66912     0179001790189842514289HUBBA99         MORIBUND ROTENONES S SMILAX   BOLL      00189842514289HUBBA99         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
620706700778,amber,scored,1.000,687761735152,USD_2022-09-10_ACC#00001_66912     0670806708184559114407CRIB367         MORIBUND VEXES WHUFF SMILAX   BOLL      00184559114407CRIB367         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
575126616894,amber,scored,1.000,425922188231,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RRN 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RRN 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
917555093387,amber,scored,1.000,857883121583,USD_2022-09-10_ACC#00001_66912     0179001790184476014289AUG0606         MORIBUND VEXES WHUFF SMILAX   BOLL      00184476014289AUG0606         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
891621723165,amber,scored,1.000,42421177252,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RD6 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RD6 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
791778644499,amber,scored,1.000,324752829136,USD_2022-09-10_ACC#00001_66912     0147701477185915841477BRAVI49         OFF TMH TIRO FAMES SMILAX   BOLL      00185915841477BRAVI49         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
938110652465,amber,scored,1.000,207069644645,USD_2022-09-10_ACC#00001_66912     0670806708184542614476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184542614476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
103701865419,amber,scored,1.000,798988628675,USD_2022-09-10_ACC#00001_66912     0670806708184544314476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184544314476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
947388634566,amber,scored,1.000,999509833326,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5TR4 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5TR4 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
480540343085,amber,scored,1.000,928957807401,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR                                                                     666666666666666,"best global assignment on amount, date and reference agreement"
355985384065,amber,scored,1.000,66210458158,USD_2022-09-10_ACC#00001_66912     0147701477189967241477ELEGY48         IF TMH SEE FAMES SMILAX   BOLL      00189967241477ELEGY48         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
148603720289,amber,scored,1.000,348536389209,USD_2022-09-10_ACC#00001_66912     0147701477189961141477DOYST31         IF TMH SEE FAMES SMILAX   BOLL      00189961141477DOYST31         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
105921272200,amber,scored,1.000,158322874239,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
121748899216,amber,scored,1.000,690608500961,USD_2022-09-10_ACC#00001_66912     0603606036189963867888NACHE73         IF TMH TIRO FAMES SMILAX   BOLL      00189963867888NACHE73         IF TMH TIRO EMEU S,"best global assignment on amount, date and reference agreement"
644783922651,amber,scored,0.950,403376310861,USD_2022-09-09_ACC#00001_66912     0122001220184005912660AUG6579         MORIBUND VEXES WHUFF SMILAX   BOLL      00184005912660AUG6579         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
483576893512,amber,scored,1.000,155712640467,USD_2022-09-10_ACC#00001_66912     0147701477189874841477DOYST43         OFF TMH TIRO FAMES SMILAX   BOLL      00189874841477DOYST43         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
14468392845,amber,scored,1.000,356571656091,USD_2022-09-10_ACC#00001_66912     0147701477185986441477DOYST43         OFF TMH TIRO FAMES SMILAX   BOLL      00185986441477DOYST43         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
608468484350,amber,scored,1.000,488219816133,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
367279846111,amber,scored,1.000,701052539009,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
774339210120,amber,scored,1.000,490831731268,USD_2022-09-10_ACC#00001_66912     0122001220182283512660UNDOG14         MORIBUND VEXES WHUFF SMILAX   BOLL      00182283512660UNDOG14         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
476908170683,amber,scored,1.000,423670263732,USD_2022-09-10_ACC#00001_66912     6682866828SHAMESICK FROM JAUN UNFED   JOQ ANNAT CITE SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JOQ ANNAT CITE                 029666663166666666,"best global assignment on amount, date and reference agreement"
853952258520,amber,scored,1.000,126809551366,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5W6P 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5W6P 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
295673001266,amber,scored,1.000,240870995776,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
998785897188,amber,scored,1.000,187578906207,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RD0 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RD0 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
721293109850,amber,scored,1.000,746058182574,USD_2022-09-10_ACC#00001_66912     0676506765185363215574DOYST31         MORIBUND ROTENONES S SMILAX   BOLL      00185363215574DOYST31         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
99263377214,amber,scored,1.000,944203177199,USD_2022-09-10_ACC#00001_66912     0670806708182183014471MOVE685         MORIBUND VEXES WHUFF SMILAX   BOLL      00182183014471MOVE685         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
284461860633,amber,scored,1.000,854772252955,USD_2022-09-10_ACC#00001_66912     09999099990666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
936166573571,amber,scored,1.000,615217990411,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RPK 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RPK 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
821881379235,amber,scored,1.000,951396720671,USD_2022-09-10_ACC#00001_66912     0670806708184533714476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184533714476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
188808494097,amber,scored,1.000,20390773020,USD_2022-09-10_ACC#00001_66912     0614606146183351410007DOYST31         MORIBUND ROTENONES S SMILAX   BOLL      00183351410007DOYST31         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
935172314804,amber,scored,1.000,873584979720,USD_2022-09-10_ACC#00001_66912     0670806708182698614407NAUT308         MORIBUND VEXES WHUFF SMILAX   BOLL      00182698614407NAUT308         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
439848930461,amber,scored,1.000,98393126401,USD_2022-09-10_ACC#00001_66912     0156801568136671717661DOYST31         MORIBUND VEXES WHUFF SMILAX   BOLL      00136671717661DOYST31         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
367497574515,amber,scored,1.000,164477055865,USD_2022-09-10_ACC#00001_66912     0147701477189967141477BRAVI49         IF TMH SEE FAMES SMILAX   BOLL      00189967141477BRAVI49         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
934938189157,amber,scored,1.000,268575622858,USD_2022-09-10_ACC#00001_66912     0147701477185918941477DOYST55         OFF TMH TIRO FAMES SMILAX   BOLL      00185918941477DOYST55         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
532617195313,amber,scored,1.000,295426255786,USD_2022-09-10_ACC#00001_66912     0147701477185914841477DOYST30         OFF TMH TIRO FAMES SMILAX   BOLL      00185914841477DOYST30         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
686567472535,amber,scored,1.000,5626569118,USD_2022-09-10_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
55737166001,amber,scored,1.000,170438533782,USD_2022-09-10_ACC#00001_66912     0147701477189961341477DOYST55         IF TMH SEE FAMES SMILAX   BOLL      00189961341477DOYST55         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
748729854494,amber,scored,1.000,94116712312,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RML 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RML 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
950197474956,amber,scored,1.000,422031363541,USD_2022-09-10_ACC#00001_66912     6682866828SHAMESICK FROM JAUN UNFED   JEE - DESINENT SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JEE - DESINENT                 029666036366666666,"best global assignment on amount, date and reference agreement"
23617631103,amber,scored,1.000,417638627572,USD_2022-09-10_ACC#00001_66912     0638106381185174188856EPEE276         MORIBUND ROTENONES S SMILAX   BOLL      00185174188856EPEE276         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
625399061535,amber,scored,1.000,331316807336,USD_2022-09-10_ACC#00001_66912     0147701477185915841477BRAVI49         OFF TMH TIRO FAMES SMILAX   BOLL      00185915841477BRAVI49         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
462787321661,amber,scored,1.000,521601140246,USD_2022-09-10_ACC#00001_66912     0670806708184524914407CHARY60         MORIBUND ROTENONES S SMILAX   BOLL      00184524914407CHARY60         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
729620804452,amber,scored,1.000,764220213648,USD_2022-09-10_ACC#00001_66912     0976909769189428219262UNDOG35         MORIBUND VEXES WHUFF SMILAX   BOLL      00189428219262UNDOG35         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
331404340819,amber,scored,1.000,783122667876,USD_2022-09-10_ACC#00001_66912     0670806708184540514476TUMOR91         MORIBUND VEXES WHUFF SMILAX   BOLL      00184540514476TUMOR91         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
53828109352,amber,scored,1.000,939667398686,USD_2022-09-10_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
646846664273,amber,scored,1.000,808542333096,USD_2022-09-10_ACC#00001_66912     0603606036189964267888HUBBA50         IF TMH SEE FAMES SMILAX   BOLL      00189964267888HUBBA50         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
817573482763,amber,scored,1.000,73576470128,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RJ0 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RJ0 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
311494244310,amber,scored,1.000,339257535697,USD_2022-09-10_ACC#00001_66912     0702807028189061267463COCT061         MORIBUND ROTENONES S SMILAX   BOLL      00189061267463COCT061         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
206176948674,amber,scored,1.000,547742623041,USD_2022-09-10_ACC#00001_VOYAGE 66912     0670806708184947714476RIGHT19         MORIBUND ROTENONES S,"best global assignment on amount, date and reference agreement"
154629985493,amber,scored,1.000,342970179475,USD_2022-09-10_ACC#00001_66912     0147701477185912141477UNDOG51         OFF TMH SEE FAMES SMILAX   BOLL      00185912141477UNDOG51         OFF TMH SEE EMEU S,"best global assignment on amount, date and reference agreement"
633643489887,amber,scored,1.000,135348504967,USD_2022-09-10_ACC#00001_66912     0147701477185912441477MEGGY88         OFF TMH TIRO FAMES SMILAX   BOLL      00185912441477MEGGY88         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
255790997401,amber,scored,1.000,540039356200,USD_2022-09-10_ACC#00001_66912     0147701477189925541477EPEE553         IF TMH TIRO FAMES SMILAX   BOLL      00189925541477EPEE553         IF TMH TIRO EMEU S,"best global assignment on amount, date and reference agreement"
481682016227,amber,scored,1.000,401512283457,USD_2022-09-10_ACC#00001_66912     66325663250 32566D91JG 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566D91JG 088            JOQVY - BAS - DG,"best global assignment on amount, date and reference agreement"
944928442044,amber,scored,1.000,204491516175,USD_2022-09-10_ACC#00001_66912     0179001790185659814289SKITE65         MORIBUND ROTENONES S SMILAX   BOLL      00185659814289SKITE65         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
348736678823,amber,scored,1.000,709120706202,USD_2022-09-10_ACC#00001_66912     0670806708184603114476CHARE91         MORIBUND ROTENONES S SMILAX   BOLL      00184603114476CHARE91         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
245783445693,amber,scored,1.000,341220900971,USD_2022-09-10_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
490279806250,amber,scored,1.000,860414037562,USD_2022-09-10_ACC#00001_66912     0603606036185930667888POSSE29         OFF TMH TIRO FAMES SMILAX   BOLL      00185930667888POSSE29         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
89840987595,amber,scored,1.000,821271386597,USD_2022-09-10_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
280067807179,amber,scored,1.000,28806319144,USD_2022-09-10_ACC#00001_66912     0670806708184552214407CHARE55         MORIBUND ROTENONES S SMILAX   BOLL      00184552214407CHARE55         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
965050801739,amber,scored,1.000,826698115718,USD_2022-09-10_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
160455971254,amber,scored,1.000,378172012939,USD_2022-09-10_ACC#00001_66912     0670806708182282314474CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00182282314474CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
445109246971,amber,scored,1.000,132598480777,USD_2022-09-10_ACC#00001_66912     0670806708184521714407FALX977         MORIBUND ROTENONES S SMILAX   BOLL      00184521714407FALX977         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
15160966052,amber,scored,1.000,390405438390,USD_2022-09-10_ACC#00001_66912     0670806708184672414476CHARE91         MORIBUND ROTENONES S SMILAX   BOLL      00184672414476CHARE91         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
230264206045,amber,scored,1.000,282930490941,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
446545629316,amber,scored,1.000,979745897156,USD_2022-09-10_ACC#00001_66912     0122001220182187012660TANNA33         MORIBUND VEXES WHUFF SMILAX   BOLL      00182187012660TANNA33         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
18870294571,amber,scored,1.000,894134134746,USD_2022-09-10_ACC#00001_66912     0670806708185172514476SHOJI46         MORIBUND ROTENONES S SMILAX   BOLL      00185172514476SHOJI46         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
228184356187,amber,scored,1.000,179397916358,USD_2022-09-10_ACC#00001_66912     0670806708184942914476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184942914476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
818503924216,amber,scored,1.000,481427919905,USD_2022-09-10_ACC#00001_66912     0670806708182693514476NAUT308         MORIBUND ROTENONES S SMILAX   BOLL      00182693514476NAUT308         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
123491352342,amber,scored,1.000,751820625395,USD_2022-09-10_ACC#00001_66912     0670806708184770614476CHARE91         MORIBUND ROTENONES S SMILAX   BOLL      00184770614476CHARE91         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
323007561606,amber,scored,1.000,741566977296,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RAD 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RAD 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
68407916119,amber,scored,1.000,302844166609,USD_2022-09-10_ACC#00001_66912     0670806708182609414476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00182609414476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
454416364919,amber,scored,1.000,208869966609,USD_2022-09-10_ACC#00001_66912     0122701227184489312607CHARE43         MORIBUND VEXES WHUFF SMILAX   BOLL      00184489312607CHARE43         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
18060175070,amber,scored,1.000,946627643302,USD_2022-09-10_ACC#00001_66912     0999909999 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
775582632088,amber,scored,1.000,485751120665,USD_2022-09-10_ACC#00001_66912     0670806708184524714407SAUM027         MORIBUND VEXES WHUFF SMILAX   BOLL      00184524714407SAUM027         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
57071517774,amber,scored,1.000,172115392305,USD_2022-09-10_ACC#00001_66912     0670806708182677814476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00182677814476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
570826655993,amber,scored,1.000,367434730001,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RQL 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566D5RQL 088            JOQVY - BAS - DG,"best global assignment on amount, date and reference agreement"
52135232535,amber,scored,1.000,18799555732,USD_2022-09-10_ACC#00001_66912     0147701477189961341477DOYST55         IF TMH SEE FAMES SMILAX   BOLL      00189961341477DOYST55         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
